Kašparová Jana;[2002, 2006, 2010];['Česká str.sociálně demokrat.', 'Česká str.sociálně demokrat.', 'Česká str.sociálně demokrat.'];['4370', '4358', '5459'];['2.81', '2.69', '2.66'];['4', '4', '4'];['7', '4', '4'];['52', '56', '60'];['YES', 'YES', 'YES'];0
Kittner Jiří;[2002];['Občanská demokratická strana'];['8691'];['3.18'];['1'];['1'];['39'];['YES'];1
Klika Karel;[2002];['Volba pro město'];['1034'];['2.44'];['6'];['\xa0'];['49'];['NO'];1
Klimeš Jiří;[2002];['Demokratická regionální strana'];['1371'];['2.27'];['13'];['11'];['43'];['NO'];0
Kmínek Jiří;[2002];['Strana občanského porozumění'];['410'];['12.16'];['4'];['\xa0'];['52'];['NO'];1
Kmoch Václav;[2002];['Hn.za harm.rozvoj obcí a měst'];['493'];['2.54'];['29'];['\xa0'];['42'];['NO'];0
Kněbort Milan;[2002];['Komunistická str.Čech a Moravy'];['2747'];['2.59'];['14'];['9'];['40'];['NO'];0
Knobloch Milan;[2002];['Strana občanského porozumění'];['142'];['4.21'];['9'];['\xa0'];['43'];['NO'];0
Knotek Antonín;[2002];['Strana svobodných severu'];['465'];['13.18'];['6'];['\xa0'];['55'];['NO'];1
Kocumová Zuzana;[2002];['Unie pro sport a zdraví'];['2501'];['3.53'];['8'];['1'];['23'];['NO'];0
Kočárková Eva;[2002];['Str.pro otevřenou společnost'];['3311'];['3.38'];['3'];['4'];['59'];['YES'];1
Kohl Roman;[2002];['Naděje'];['179'];['1.97'];['25'];['\xa0'];['36'];['NO'];0
Kolář Bronislav;[2002];['Demokratická regionální strana'];['1230'];['2.04'];['29'];['26'];['36'];['NO'];0
Kolář Pavel;[2002];['Hn.za harm.rozvoj obcí a měst'];['325'];['1.67'];['38'];['\xa0'];['33'];['NO'];0
Kolářová Eva;[2002];['Občanská demokratická strana'];['6320'];['2.31'];['35'];['22'];['33'];['NO'];1
Kolomá Ivanka;[2002];['Unie svobody-Demokratická unie'];['2009'];['3.72'];['6'];['2'];['55'];['YES'];1
Kolomazník Stanislav;[2002, 2010];['Str.pro otevřenou společnost', 'SOS - Liberecký zastupitel'];['2480', '2373'];['2.53', '5.45'];['8', '1'];['7', '-'];['45', '53'];['NO', 'NO'];0
Kolombo Pavel;[2002];['Naděje'];['329'];['3.63'];['18'];['\xa0'];['38'];['NO'];1
Konšelová Hana;[2002, 2006];['Občanská demokratická strana', 'Občanská demokratická strana'];['6841', '8816'];['2.50', '2.70'];['30', '10'];['17', '10'];['38', '42'];['NO', 'YES'];0
Korábová Blanka;[2002];['Pravý Blok'];['117'];['4.07'];['13'];['\xa0'];['50'];['NO'];0
Korecký František;[2002];['Občanská demokratická strana'];['6922'];['2.53'];['21'];['8'];['31'];['NO'];1
Korytář Jan;[2002];['Str.pro otevřenou společnost'];['2750'];['2.80'];['14'];['11'];['30'];['NO'];1
Kořínek Martin;[2002];['NEZÁVISLÍ'];['1057'];['2.08'];['13'];['12'];['24'];['NO'];0
Kosprd Jiří;[2002];['Demokratická regionální strana'];['1377'];['2.28'];['19'];['16'];['40'];['NO'];1
Košák Vít;[2002];['Česká str.sociálně demokrat.'];['2963'];['1.90'];['39'];['32'];['26'];['NO'];0
Košek Petr;[2002];['Str.pro otevřenou společnost'];['2025'];['2.06'];['34'];['30'];['50'];['NO'];1
Kotek Aleš;[2002];['Naděje'];['232'];['2.56'];['14'];['\xa0'];['29'];['NO'];0
Kotek Aleš;[2002];['Naděje'];['189'];['2.09'];['29'];['\xa0'];['52'];['NO'];0
Kotek Jiří;[2002];['Česká str.sociálně demokrat.'];['3849'];['2.47'];['25'];['18'];['56'];['NO'];0
Kotek Radim;[2002];['Naděje'];['203'];['2.24'];['24'];['\xa0'];['28'];['NO'];0
Kotlár Dušan;[2002];['Unie svobody-Demokratická unie'];['1582'];['2.92'];['11'];['6'];['51'];['NO'];0
Koutník Radim;[2002, 2006];['Občanská demokratická strana', 'Občanská demokratická strana'];['6119', '8347'];['2.24', '2.55'];['36', '25'];['23', '13'];['29', '33'];['NO', 'NO'];0
Kovačič Jiří;[2002];['Demokratická regionální strana'];['1560'];['2.59'];['7'];['8'];['51'];['NO'];1
Kozák Pavel;[2002];['Naděje'];['155'];['1.71'];['39'];['\xa0'];['50'];['NO'];0
Kozáková Jarmila;[2002];['Str.pro otevřenou společnost'];['2503'];['2.55'];['21'];['18'];['53'];['NO'];1
Kožešník Ivan;[2002, 2006];['Unie pro sport a zdraví', 'Unie pro sport a zdraví'];['1601', '2370'];['2.26', '2.31'];['16', '16'];['14', '13'];['72', '76'];['NO', 'NO'];0
Kracík Vladimír;[2002];['Str.pro otevřenou společnost'];['3539'];['3.61'];['2'];['2'];['40'];['YES'];1
Kračmar Zdeněk;[2002];['Unie pro sport a zdraví'];['1778'];['2.51'];['10'];['8'];['42'];['NO'];1
Král Luděk;[2002];['Strana občanského porozumění'];['173'];['5.13'];['16'];['\xa0'];['43'];['NO'];0
Krátký Emanuel;[2002];['Unie svobody-Demokratická unie'];['1289'];['2.38'];['21'];['19'];['50'];['NO'];1
Kratochvíl Jiří;[2002];['NEZÁVISLÍ'];['1439'];['2.83'];['16'];['8'];['40'];['NO'];1
Kratochvílová Petrželová;[2002];['Volba pro město'];['1509'];['3.57'];['7'];['\xa0'];['39'];['NO'];1
Krčil Miloslav;[2002];['Komunistická str.Čech a Moravy'];['2343'];['2.21'];['39'];['34'];['71'];['NO'];0
Krebs Milan;[2002];['Unie pro sport a zdraví'];['2205'];['3.11'];['7'];['5'];['68'];['NO'];1
Krenk Pavel;[2002];['Občanská demokratická strana'];['7225'];['2.64'];['8'];['9'];['42'];['YES'];1
Kristiánová Jana;[2002];['Volba pro město'];['911'];['2.15'];['19'];['\xa0'];['54'];['NO'];0
Krobot Petr;[2002];['NEZÁVISLÍ'];['2526'];['4.97'];['5'];['4'];['58'];['NO'];1
Kroll Martin;[2002];['Česká str.sociálně demokrat.'];['4140'];['2.66'];['15'];['8'];['37'];['NO'];1
Kropáčková Jana;[2002];['Volba pro město'];['853'];['2.02'];['25'];['\xa0'];['41'];['NO'];0
Kroužková Zdeňka;[2002];['Volba pro město'];['960'];['2.27'];['27'];['\xa0'];['42'];['NO'];1
Kruk Lubomír;[2002];['Str.pro otevřenou společnost'];['2390'];['2.44'];['12'];['9'];['55'];['NO'];1
Krutský Jaroslav;[2002];['Občanská demokratická strana'];['7887'];['2.88'];['4'];['2'];['48'];['YES'];1
Kryštůfková Oľga;[2002];['Komunistická str.Čech a Moravy'];['2676'];['2.52'];['21'];['16'];['57'];['NO'];0
Křapka Vojtěch;[2002];['Občanská demokratická strana'];['5507'];['2.01'];['39'];['26'];['42'];['NO'];0
Kšír Karel;[2002];['Unie pro sport a zdraví'];['1479'];['2.08'];['25'];['23'];['34'];['NO'];1
Kubáček Matouš;[2002, 2014, 2018];['Občanská demokratická strana', 'Občanská demokratická strana', 'Občanská demokratická strana'];['5727', '1389', '2514'];['2.09', '2.64', '2.52'];['38', '14', '25'];['25', '13', '21'];['24', '36', '40'];['NO', 'NO', 'NO'];0
Kubát Jiří;[2002, 2006, 2010];['Unie svobody-Demokratická unie', 'SOS pro Liberec', 'SOS - Liberecký zastupitel'];['1235', '5826', '895'];['2.28', '2.45', '2.05'];['29', '31', '31'];['27', '21', '-'];['49', '53', '57'];['NO', 'NO', 'NO'];0
Kubín Martin;[2002];['Občanská demokratická strana'];['6978'];['2.55'];['19'];['6'];['32'];['NO'];0
Kubín Stanislav;[2002, 2006, 2010, 2014];['Křesť.demokr.unie-Čs.str.lid.', 'SOS pro Liberec', 'Liberec občanům', 'KDU-ČSL a nezávislí'];['681', '5933', '3904', '597'];['1.91', '2.50', '2.39', '2.49'];['37', '25', '24', '20'];['\xa0', '15', '18', '-'];['59', '63', '67', '71'];['NO', 'NO', 'NO', 'NO'];0
Kubínová Hana;[2002];['Křesť.demokr.unie-Čs.str.lid.'];['920'];['2.59'];['14'];['\xa0'];['49'];['NO'];0
Kučerová Jitka;[2002];['Volba pro město'];['1108'];['2.62'];['21'];['\xa0'];['42'];['NO'];1
Kučírek Pavel;[2002];['Křesť.demokr.unie-Čs.str.lid.'];['924'];['2.60'];['19'];['\xa0'];['47'];['NO'];1
Kudláček Jan;[2002];['Republikáni Miroslava Sládka'];['100'];['6.82'];['10'];['\xa0'];['19'];['NO'];0
Kuchař Jiří;[2002];['Demokratická regionální strana'];['1078'];['1.79'];['35'];['32'];['38'];['NO'];1
Kulašiak Jan;[2002];['Unie pro sport a zdraví'];['1505'];['2.12'];['13'];['11'];['55'];['NO'];0
Kumpošt Miroslav;[2002];['Unie pro sport a zdraví'];['1344'];['1.89'];['34'];['31'];['79'];['NO'];1
Kůrka Karel;[2002];['Volba pro město'];['777'];['1.84'];['34'];['\xa0'];['48'];['NO'];0
Kvasničková Jaroslava;[2002];['Komunistická str.Čech a Moravy'];['2551'];['2.40'];['31'];['26'];['60'];['NO'];0
Labovská Božena;[2002];['Naděje'];['143'];['1.58'];['38'];['\xa0'];['51'];['NO'];0
Labovská Jana;[2002];['Naděje'];['185'];['2.04'];['23'];['\xa0'];['23'];['NO'];0
Lajksner Jan;[2002];['Křesť.demokr.unie-Čs.str.lid.'];['1058'];['2.98'];['12'];['\xa0'];['41'];['NO'];1
Lajtkep Petr;[2002];['Česká str.sociálně demokrat.'];['4053'];['2.61'];['18'];['11'];['47'];['NO'];1
Lamač Roman;[2002];['Naděje'];['214'];['2.36'];['11'];['\xa0'];['32'];['NO'];0
Landa Pavel;[2002];['Unie pro sport a zdraví'];['1554'];['2.19'];['23'];['21'];['55'];['NO'];1
Lefler Vlastislav;[2002];['Demokratická regionální strana'];['1017'];['1.68'];['37'];['34'];['54'];['NO'];0
Lejnar Josef;[2002];['Strana svobodných severu'];['173'];['4.90'];['4'];['\xa0'];['66'];['NO'];1
Lenert Vlastimír;[2002];['Unie pro sport a zdraví'];['1550'];['2.18'];['31'];['28'];['52'];['NO'];0
Liška Jiří;[2002];['Demokratická regionální strana'];['1319'];['2.19'];['20'];['17'];['42'];['NO'];1
Lysáková Dana;[2002];['Komunistická str.Čech a Moravy'];['3031'];['2.86'];['3'];['3'];['46'];['YES'];1
Macháček Tomáš;[2002];['Hn.za harm.rozvoj obcí a měst'];['468'];['2.41'];['11'];['\xa0'];['49'];['NO'];1
Machálek Miloš;[2002];['Str.pro otevřenou společnost'];['1874'];['1.91'];['37'];['33'];['75'];['NO'];1
Majzner Jan;[2002];['Volba pro město'];['1003'];['2.37'];['10'];['\xa0'];['42'];['NO'];1
Malý Otakar;[2002];['Unie pro sport a zdraví'];['2200'];['3.10'];['26'];['6'];['64'];['NO'];1
Marek Bedřich;[2002];['NEZÁVISLÍ'];['926'];['1.82'];['26'];['24'];['19'];['NO'];0
Marek Jan;[2002];['Křesť.demokr.unie-Čs.str.lid.'];['1379'];['3.88'];['4'];['\xa0'];['53'];['NO'];1
Marková Věra;[2002];['Křesť.demokr.unie-Čs.str.lid.'];['931'];['2.62'];['18'];['\xa0'];['50'];['NO'];1
Martinec Jindřich;[2002];['Demokratická regionální strana'];['1725'];['2.86'];['16'];['5'];['47'];['NO'];1
Martinec Miroslav;[2002];['Naděje'];['216'];['2.38'];['15'];['\xa0'];['39'];['NO'];0
Martínková Ludmila;[2002];['Volba pro město'];['788'];['1.86'];['35'];['\xa0'];['50'];['NO'];1
Masáková Eva;[2002];['Str.pro otevřenou společnost'];['2505'];['2.55'];['17'];['14'];['62'];['NO'];0
Mašek Martin;[2002];['NEZÁVISLÍ'];['769'];['1.51'];['38'];['36'];['28'];['NO'];0
Maternová Lenka;[2002];['Strana svobodných severu'];['77'];['2.18'];['19'];['\xa0'];['32'];['NO'];0
Matunová Dita;[2002];['Strana občanského porozumění'];['87'];['2.58'];['17'];['\xa0'];['58'];['NO'];0
Mazánek Milan;[2002];['Hn.za harm.rozvoj obcí a měst'];['388'];['2.00'];['26'];['\xa0'];['58'];['NO'];0
Mečíř Vlastimil;[2002, 2010];['Volba pro město', 'Strana Práv Občanů ZEMANOVCI'];['899', '450'];['2.13', '4.82'];['24', '3'];['\xa0', '-'];['46', '54'];['NO', 'NO'];0
Meduna František;[2002];['Česká str.sociálně demokrat.'];['4300'];['2.76'];['14'];['7'];['58'];['NO'];1
Mejstřík Jaroslav;[2002];['Občanská demokratická strana'];['7543'];['2.76'];['5'];['6'];['29'];['YES'];1
Mendlíková Hana;[2002, 2010];['Komunistická str.Čech a Moravy', 'Komunistická str.Čech a Moravy'];['2534', '1893'];['2.39', '2.24'];['34', '37'];['29', '34'];['67', '75'];['NO', 'NO'];0
Menšík Richard;[2002];['Hn.za harm.rozvoj obcí a měst'];['784'];['4.04'];['4'];['\xa0'];['46'];['NO'];1
Merzová Jitka;[2002];['Volba pro město'];['1026'];['2.43'];['31'];['\xa0'];['46'];['NO'];1
Michalová Martina;[2002];['Občanská demokratická strana'];['7102'];['2.60'];['14'];['1'];['31'];['NO'];0
Mikez Marko;[2002];['NEZÁVISLÍ'];['889'];['1.75'];['31'];['29'];['36'];['NO'];0
Mládková Marcela;[2002];['Česká str.sociálně demokrat.'];['3950'];['2.54'];['24'];['17'];['57'];['NO'];0
Mlčochová Jaroslava;[2002, 2010];['Komunistická str.Čech a Moravy', 'Komunistická str.Čech a Moravy'];['2498', '1878'];['2.35', '2.23'];['36', '38'];['31', '35'];['69', '77'];['NO', 'NO'];0
Mocková Marie;[2002];['Hn.za harm.rozvoj obcí a měst'];['340'];['1.75'];['34'];['\xa0'];['79'];['NO'];0
Mocová Petra;[2002];['Česká str.sociálně demokrat.'];['4105'];['2.64'];['16'];['9'];['28'];['NO'];1
Morávek Jaroslav;[2002];['Komunistická str.Čech a Moravy'];['3380'];['3.19'];['2'];['1'];['68'];['YES'];1
Mrázová Jaroslava;[2002];['Komunistická str.Čech a Moravy'];['2629'];['2.48'];['27'];['22'];['55'];['NO'];0
Mrklas Radomil;[2002];['Unie svobody-Demokratická unie'];['1473'];['2.72'];['8'];['9'];['41'];['NO'];1
Mrugalová Dagmar;[2002];['Volba pro město'];['1787'];['4.23'];['1'];['\xa0'];['51'];['NO'];1
Muchová Elvíra;[2002];['Hn.za harm.rozvoj obcí a měst'];['581'];['2.99'];['8'];['\xa0'];['50'];['NO'];0
Nadrchal Josef;[2002];['Demokratická regionální strana'];['1708'];['2.83'];['5'];['6'];['47'];['NO'];1
Nedoma Milan;[2002];['NEZÁVISLÍ'];['1028'];['2.02'];['21'];['19'];['36'];['NO'];0
Nedvěd Jaroslav;[2002, 2006];['Unie pro sport a zdraví', 'Unie pro sport a zdraví'];['1669', '2507'];['2.35', '2.45'];['32', '25'];['29', '22'];['57', '61'];['NO', 'NO'];0
Němec Jiří;[2002];['NEZÁVISLÍ'];['2783'];['5.48'];['1'];['1'];['47'];['YES'];1
Niklová Helena;[2002, 2006, 2010];['Unie pro sport a zdraví', 'Unie pro sport a zdraví', 'Unie pro sport a zdraví'];['1487', '2256', '1506'];['2.09', '2.20', '1.77'];['30', '32', '35'];['27', '29', '32'];['31', '35', '39'];['NO', 'NO', 'NO'];0
Nosek Miroslav;[2002];['Strana občanského porozumění'];['82'];['2.43'];['18'];['\xa0'];['58'];['NO'];0
Novák Ilja;[2002];['Česká str.sociálně demokrat.'];['4345'];['2.79'];['9'];['2'];['49'];['NO'];1
Novák Jan;[2002];['Naděje'];['361'];['3.99'];['4'];['\xa0'];['27'];['NO'];1
Novák Jan;[2002];['Strana svobodných severu'];['93'];['2.63'];['14'];['\xa0'];['51'];['NO'];0
Novák Jiří;[2002];['Křesť.demokr.unie-Čs.str.lid.'];['710'];['2.00'];['34'];['\xa0'];['48'];['NO'];1
Novák Miloslav;[2002];['Pravý Blok'];['111'];['3.86'];['9'];['\xa0'];['22'];['NO'];0
Novák Ondřej;[2002];['Křesť.demokr.unie-Čs.str.lid.'];['1398'];['3.94'];['5'];['\xa0'];['46'];['NO'];1
Novotný Hynek;[2002];['Naděje'];['336'];['3.71'];['3'];['\xa0'];['24'];['NO'];0
Novotný Jiří;[2002];['Křesť.demokr.unie-Čs.str.lid.'];['783'];['2.20'];['26'];['\xa0'];['39'];['NO'];1
Novotný Josef;[2002];['Naděje'];['169'];['1.86'];['31'];['\xa0'];['57'];['NO'];0
Novotný Vít;[2002];['Křesť.demokr.unie-Čs.str.lid.'];['746'];['2.10'];['32'];['\xa0'];['42'];['NO'];1
Nový Roman;[2002, 2010];['Demokratická regionální strana', 'Demokratická regionální strana'];['1328', '900'];['2.20', '1.89'];['17', '35'];['14', '-'];['40', '48'];['NO', 'NO'];0
Nyč Radim;[2002];['Volba pro město'];['1530'];['3.62'];['20'];['\xa0'];['36'];['NO'];0
Nýdrle Zbyněk;[2002];['Demokratická regionální strana'];['1473'];['2.44'];['24'];['21'];['46'];['NO'];1
Nývlt Bohumil;[2002];['Pravý Blok'];['109'];['3.79'];['16'];['\xa0'];['60'];['NO'];1
Obstová Jarmila;[2002];['Komunistická str.Čech a Moravy'];['2441'];['2.30'];['37'];['32'];['70'];['NO'];0
Oliva Radek;[2002];['Naděje'];['196'];['2.16'];['19'];['\xa0'];['26'];['NO'];0
Olivová Jarmila;[2002];['NEZÁVISLÍ'];['1720'];['3.38'];['9'];['5'];['59'];['NO'];1
Pacáková Eva;[2002];['Republikáni Miroslava Sládka'];['112'];['7.64'];['7'];['\xa0'];['52'];['NO'];0
Pachta Milan;[2002, 2006];['Česká str.sociálně demokrat.', 'Česká str.sociálně demokrat.'];['3097', '4058'];['1.99', '2.51'];['38', '21'];['31', '15'];['58', '62'];['NO', 'NO'];0
Palouš Ivo;[2002];['Česká str.sociálně demokrat.'];['5042'];['3.24'];['1'];['1'];['40'];['YES'];1
Párys František;[2002];['Unie pro sport a zdraví'];['1484'];['2.09'];['28'];['25'];['49'];['NO'];0
Paška František;[2002];['Křesť.demokr.unie-Čs.str.lid.'];['731'];['2.06'];['33'];['\xa0'];['51'];['NO'];0
Paštika Jaroslav;[2002];['Hn.za harm.rozvoj obcí a měst'];['412'];['2.12'];['17'];['\xa0'];['29'];['NO'];0
Patrman Josef;[2002];['Hn.za harm.rozvoj obcí a měst'];['465'];['2.39'];['10'];['\xa0'];['74'];['NO'];0
Patzak Jiří;[2002];['Unie pro sport a zdraví'];['1118'];['1.57'];['38'];['35'];['65'];['NO'];0
Pavlišta František;[2002];['Republikáni Miroslava Sládka'];['193'];['13.17'];['1'];['\xa0'];['29'];['NO'];0
Pavlová Marie;[2002];['Česká str.sociálně demokrat.'];['4402'];['2.83'];['7'];['6'];['58'];['YES'];1
Pazderník Vladimír;[2002];['Demokratická regionální strana'];['943'];['1.56'];['39'];['36'];['48'];['NO'];0
Pěčková Květoslava;[2002];['Unie svobody-Demokratická unie'];['1269'];['2.35'];['22'];['20'];['54'];['NO'];0
Pecháček Petr;[2002];['Strana svobodných severu'];['106'];['3.00'];['11'];['\xa0'];['53'];['NO'];1
Pecháčková Kráková Jarmila;[2002];['Volba pro město'];['667'];['1.58'];['39'];['\xa0'];['42'];['NO'];0
Pěnička Zdeněk;[2002];['Strana občanského porozumění'];['511'];['15.16'];['1'];['\xa0'];['51'];['NO'];0
Peš Jan;[2002];['Česká str.sociálně demokrat.'];['3687'];['2.37'];['32'];['25'];['57'];['NO'];1
Pešlová Jarmila;[2002];['Volba pro město'];['1439'];['3.40'];['3'];['\xa0'];['33'];['NO'];1
Petrášek Tomáš;[2002, 2006, 2010];['Občanská demokratická strana', 'Občanská demokratická strana', 'Občanská demokratická strana'];['6874', '7342', '5442'];['2.51', '2.25', '2.52'];['23', '38', '28'];['10', '26', '20'];['28', '32', '36'];['NO', 'NO', 'NO'];0
Petričko Petr;[2002];['Strana občanského porozumění'];['78'];['2.31'];['14'];['\xa0'];['47'];['NO'];0
Petrovský Ondřej;[2002];['Unie svobody-Demokratická unie'];['1290'];['2.38'];['24'];['22'];['21'];['NO'];0
Petříček Jaroslav;[2002];['Unie svobody-Demokratická unie'];['1462'];['2.70'];['14'];['13'];['58'];['NO'];1
Peukerová Zuzana;[2002];['Hn.za harm.rozvoj obcí a měst'];['462'];['2.38'];['21'];['\xa0'];['40'];['NO'];0
Pietschmann Dalibor;[2002];['Demokratická regionální strana'];['1342'];['2.22'];['25'];['22'];['41'];['NO'];1
Pilnáček Josef;[2002];['Křesť.demokr.unie-Čs.str.lid.'];['892'];['2.51'];['23'];['\xa0'];['42'];['NO'];1
Pilnáčková Tereza;[2002];['Unie svobody-Demokratická unie'];['1458'];['2.70'];['10'];['11'];['20'];['NO'];0
Piskačová Petra;[2002, 2006, 2010, 2018];['Unie pro sport a zdraví', 'Unie pro sport a zdraví', 'Unie pro sport a zdraví', 'Unie pro sport a zdraví'];['1821', '2451', '1984', '1295'];['2.57', '2.39', '2.34', '2.55'];['18', '21', '23', '22'];['16', '18', '20', '-'];['26', '30', '34', '42'];['NO', 'NO', 'NO', 'NO'];0
Plechatý Lukáš;[2002];['Unie svobody-Demokratická unie'];['1484'];['2.74'];['5'];['8'];['31'];['NO'];0
Plechatý Vladislav;[2002];['Unie svobody-Demokratická unie'];['1019'];['1.88'];['36'];['34'];['22'];['NO'];0
Pleštil Miloš;[2002];['Unie svobody-Demokratická unie'];['1613'];['2.98'];['18'];['5'];['52'];['NO'];1
Pleštil Petr;[2002];['Občanská demokratická strana'];['7134'];['2.61'];['17'];['4'];['24'];['NO'];0
Počer Jaroslav;[2002];['NEZÁVISLÍ'];['1536'];['3.02'];['10'];['7'];['43'];['NO'];1
Podešvová Soňa;[2002, 2018];['Strana svobodných severu', 'Svob.a př.dem.-T.Okamura (SPD)'];['82', '1411'];['2.32', '2.58'];['13', '17'];['\xa0', '-'];['31', '47'];['NO', 'NO'];0
Poek Tomáš;[2002];['Pravý Blok'];['194'];['6.75'];['7'];['\xa0'];['26'];['NO'];1
Pokorný Oto;[2002];['Str.pro otevřenou společnost'];['2352'];['2.40'];['20'];['17'];['44'];['NO'];1
Poláková Věra;[2002];['Komunistická str.Čech a Moravy'];['2560'];['2.41'];['32'];['27'];['71'];['NO'];0
Polívka Martin;[2002];['NEZÁVISLÍ'];['831'];['1.63'];['34'];['32'];['26'];['NO'];0
Pomikálek Lukáš;[2002, 2014];['Unie svobody-Demokratická unie', 'Nový směr-společná kandidátka'];['1269', '618'];['2.35', '2.18'];['20', '34'];['18', '-'];['28', '40'];['NO', 'NO'];0
Pondělíček Pavel;[2002];['Naděje'];['163'];['1.80'];['34'];['\xa0'];['48'];['NO'];0
Prajzlerová Marcela;[2002];['NEZÁVISLÍ'];['966'];['1.90'];['24'];['22'];['45'];['NO'];0
Praus Petr;[2002];['Křesť.demokr.unie-Čs.str.lid.'];['621'];['1.75'];['39'];['\xa0'];['39'];['NO'];0
Prausová Hana;[2002];['Křesť.demokr.unie-Čs.str.lid.'];['961'];['2.70'];['10'];['\xa0'];['34'];['NO'];1
Princ Tomáš;[2002];['Str.pro otevřenou společnost'];['2685'];['2.74'];['16'];['13'];['53'];['NO'];1
Procházková Marie;[2002];['Komunistická str.Čech a Moravy'];['2503'];['2.36'];['35'];['30'];['69'];['NO'];0
Prokopcová Nataša;[2002];['Komunistická str.Čech a Moravy'];['2657'];['2.50'];['25'];['20'];['49'];['NO'];0
Příkaský Vít;[2002];['Česká str.sociálně demokrat.'];['4463'];['2.87'];['8'];['5'];['51'];['YES'];1
Přinda Oldřich;[2002];['Unie pro sport a zdraví'];['1626'];['2.29'];['29'];['26'];['51'];['NO'];1
Puhal Jan;[2002];['Křesť.demokr.unie-Čs.str.lid.'];['928'];['2.61'];['8'];['\xa0'];['52'];['NO'];1
Pulda Vladislav;[2002];['Volba pro město'];['923'];['2.18'];['18'];['\xa0'];['33'];['NO'];0
Pušš Valentin;[2002];['NEZÁVISLÍ'];['950'];['1.87'];['25'];['23'];['25'];['NO'];0
